State,Source,coef,intercept
State,MSN,0.99999999999998646,2.7466514124724222e-11
AK,Biomass,47.145684803001984,-88223.808067542355
AK,Coal,-21.9787054408994,55233.172420260344
AK,Ethenol,8.6924015009379598,-17139.083771106685
AK,Geothermal,1.6542213883677097,-3259.6312382738793
AK,Hydropower,269.89033771106688,-527640.49849905656
AK,Natural Gas,12790.180393996108,-25135190.714915283
AK,Nuclear Energy,0.0,0.0
AK,Petroleum,5953.6936210130725,-11629564.322795371
AK,Solar,0.026266416510318673,-51.744371482175779
AK,Total Consumption,19018.54212007485,-37284985.201688148
AK,Wood and Waste,38.451219512195337,-71080.639024390635
AK,Wind,0.0,0.0
AL,Biomass,5033.4330206378481,-9849649.1643526163
AL,Coal,9141.6377110693356,-17449817.899061739
AL,Ethenol,48.171575984990227,-94732.00966228811
AL,Geothermal,0.62748592870543241,-1236.8333958724031
AL,Hydropower,651.04427767354525,-1194029.0476547822
AL,Natural Gas,1994.4351782363813,-3681751.9103189153
AL,Nuclear Energy,8214.0884615383748,-16129171.234615205
AL,Petroleum,7363.5138836772167,-14152175.382739043
AL,Solar,4.362570356472748,-8595.5330206377985
AL,Total Consumption,37436.57251407094,-72316070.066603392
AL,Wood and Waste,4985.2583489680537,-9754911.0517822597
AL,Wind,0.0,0.0
AR,Biomass,1562.0727954971692,-3037248.9486866458
AR,Coal,8510.0833020637019,-16743425.946435092
AR,Ethenol,3.1668855534708804,-6224.0249530956053
AR,Geothermal,4.1276735459661804,-8134.1047842400503
AR,Hydropower,603.98536585365412,-1169098.3317073078
AR,Natural Gas,-1300.4831144465074,2832836.9250468602
AR,Nuclear Energy,4619.0020637898224,-9079029.1852719486
AR,Petroleum,3009.5909005628218,-5680429.1626641024
AR,Solar,36.042964352720048,-71010.547936209317
AR,Total Consumption,18606.496810506389,-35992792.336397387
AR,Wood and Waste,1558.9079737335667,-3031029.0090055936
AR,Wind,0.0,0.0
AZ,Biomass,438.24821763601869,-856234.9468104986
AZ,Coal,12850.600469043027,-25243604.753470667
AZ,Ethenol,31.222514071294128,-61557.616604126699
AZ,Geothermal,7.2678236397747744,-14320.331894934161
AZ,Hydropower,1785.7877110694039,-3455893.5990618826
AZ,Natural Gas,-1558.9422138836576,3247869.6623826991
AZ,Nuclear Energy,8784.5897748591815,-17305666.58433374
AZ,Petroleum,8025.4868667916598,-15591608.002814082
AZ,Solar,114.68067542213751,-225961.19699812113
AZ,Total Consumption,30885.967073170406,-60301653.796340786
AZ,Wood and Waste,407.02523452157271,-794676.42673545284
AZ,Wind,0.0,0.0
CA,Biomass,2840.5262664164884,-5478369.7943714345
CA,Coal,750.02307692307454,-1422321.6307692255
CA,Ethenol,168.88639774859084,-332478.29934333527
CA,Geothermal,4647.7242964352254,-9136307.6197935268
CA,Hydropower,3091.7736397748499,-5773790.6949343132
CA,Natural Gas,11885.125515947446,-21562317.958817959
CA,Nuclear Energy,11468.422983114326,-22554637.920074802
CA,Petroleum,39806.848592870185,-75852962.93958649
CA,Solar,726.48630393995393,-1431464.9386491382
CA,Total Consumption,78966.363696059416,-150481496.56134951
CA,Wood and Waste,2662.3873358348765,-5127676.6062851343
CA,Wind,918.15928705439842,-1809168.1587241811
CO,Biomass,271.94652908067258,-526442.4043151912
CO,Coal,8847.6183864914728,-17290099.696059864
CO,Ethenol,100.03198874296314,-197133.54671669545
CO,Geothermal,12.795684803001727,-25212.908067541903
CO,Hydropower,268.51782363977253,-516130.03189492947
CO,Natural Gas,2005.6743902438764,-3716953.180487752
CO,Nuclear Energy,32.605534709193194,-63127.330956847894
CO,Petroleum,5130.0148217635515,-9847600.3896809462
CO,Solar,6.1712007504689694,-12161.066885553317
CO,Total Consumption,16844.769043151799,-32519209.520918969
CO,Wood and Waste,169.39268292682775,-324348.9658536553
CO,Wind,0.0,0.0
CT,Biomass,907.66547842400564,-1769779.0145403184
CT,Coal,-2065.1196060037228,4129434.2850843673
CT,Ethenol,8.2123827392119306,-16179.011632270011
CT,Geothermal,0.018292682926828927,-36.085365853657841
CT,Hydropower,31.210881801124646,-57739.040525326207
CT,Natural Gas,2916.3763602251101,-5691724.4050656045
