State,Source,coef,intercept
KY,Geothermal,175.95151515150627,-351455.41212119436
KY,Hydropower,-1466.1818181816432,2969503.0545451045
KY,Natural Gas,-605.15757575760824,1442374.2606061262
KY,Nuclear Energy,0.0,0.0
KY,Petroleum,6360.787878788019,-12078597.503030589
KY,Solar,8.7696969696964793,-17545.957575756594
KY,Total Consumption,14249.593939393728,-26577582.751514729
KY,Wood and Waste,2335.0363636362918,-4655110.4909089478
KY,Wind,0.0,0.0
LA,Biomass,-2907.3696969693879,5962842.5575751392
LA,Coal,1743.2060606059606,-3242898.8484846479
LA,Ethenol,594.66060606057613,-1189303.684848425
LA,Geothermal,115.01212121211553,-229662.0969696856
LA,Hydropower,405.63030303029325,-804284.84242422273
LA,Natural Gas,-18593.557575758125,38667621.460607156
LA,Nuclear Energy,-292.50303030292025,758942.0242422038
LA,Petroleum,-11723.818181818022,25527845.545454219
LA,Solar,5.1333333333330247,-10212.066666666051
LA,Total Consumption,-34162.49696969684,72606774.57575731
LA,Wood and Waste,-3508.890909090569,7165884.5272720465
LA,Wind,0.0,0.0
MA,Biomass,709.04242424227664,-1375972.5393936441
MA,Coal,-1130.4787878787372,2376755.2303029289
MA,Ethenol,2786.0787878786446,-5576512.4303027429
MA,Geothermal,50.818181818179482,-101438.54545454077
MA,Hydropower,268.46060606059297,-527696.48484845867
MA,Natural Gas,4712.9272727271718,-9053799.8181816172
MA,Nuclear Energy,201.67272727270026,-346783.18181812769
MA,Petroleum,-15158.248484847632,31081485.987877082
MA,Solar,39.64848484848212,-79212.587878782433
MA,Total Consumption,-9592.399999999514,20587923.599999025
MA,Wood and Waste,-2077.0121212121239,4200491.4969697027
MA,Wind,4.6909090909087334,-9393.5272727265565
MD,Biomass,2166.5636363634503,-4309424.1090905368
MD,Coal,-2888.6424242421049,6107460.7393933013
MD,Ethenol,2332.5999999998735,-4668433.9999997476
MD,Geothermal,38.254545454543411,-76432.236363632284
MD,Hydropower,174.00606060608578,-329711.04848489899
MD,Natural Gas,-147.44848484864201,498677.3878791029
MD,Nuclear Energy,1656.4181818180766,-3174080.1454543346
MD,Petroleum,-2946.4787878784336,6465475.43030232
MD,Solar,17.212121212120071,-34414.096969694685
MD,Total Consumption,236.55757575763437,837908.93939382187
MD,Wood and Waste,-165.92727272733202,358791.01818193711
MD,Wind,0.0,0.0
ME,Biomass,504.18181818162083,-894852.0545450591
ME,Coal,-598.01212121209824,1205564.496969651
ME,Ethenol,496.4848484848124,-994095.27878780675
ME,Geothermal,5.2303030303026761,-10465.442424241715
ME,Hydropower,1441.5757575756443,-2853247.0060603796
ME,Natural Gas,-1788.4848484845479,3663646.478787276
ME,Nuclear Energy,0.0,0.0
ME,Petroleum,-4256.4969696967055,8771261.5757570472
ME,Solar,7.0303030303025054,-13966.442424241372
ME,Total Consumption,-3937.1333333332927,8485190.8666665833
ME,Wood and Waste,7.6666666665041427,99303.866666992428
ME,Wind,243.69090909089198,-487959.32727269304
MI,Biomass,5446.6242424238426,-10810119.393938594
MI,Coal,-569.76969696984372,1918227.9575760516
MI,Ethenol,3129.5575757573911,-6255726.6606056914
MI,Geothermal,337.51515151513382,-674234.32121208578
MI,Hydropower,-298.30909090906948,612582.47272722982
MI,Natural Gas,-25947.109090907914,52900458.67272491
MI,Nuclear Energy,4397.393939394291,-8520069.951515859
MI,Petroleum,-16029.284848483878,33087865.078785934
MI,Solar,41.448484848482295,-82737.587878782753
MI,Total Consumption,-28487.927272725661,60249566.418178596
MI,Wood and Waste,784.67272727259717,-1487470.1818179216
MI,Wind,219.33333333331703,-439209.66666663403
MN,Biomass,5776.9272727269226,-11476172.418181118
MN,Coal,-2399.1333333331186,5175216.8666662369
MN,Ethenol,-20.351515151507527,61078.812121196832
MN,Geothermal,71.503030303026435,-142856.22424241647
MN,Hydropower,-246.44242424242393,501684.7393939388
MN,Natural Gas,6322.7999999994972,-12295036.799998995
MN,Nuclear Energy,3.5757575757683822,128235.79393937225
MN,Petroleum,-2578.5636363632902,5852214.3090902148
MN,Solar,-6.9939393939396028,14243.351515151935
MN,Total Consumption,13366.660606059886,-25021222.084847044
MN,Wood and Waste,1980.9696969695281,-3914853.1575754187
MN,Wind,4462.3696969694147,-8924977.357575193
