State,Source,coef,intercept
CA,Wind,0.0,0.0
CO,Biomass,792.19393939389397,-1553106.1333332432
CO,Coal,15578.981818180835,-30596292.999998059
CO,Ethenol,0.0,0.0
CO,Geothermal,0.0,0.0
CO,Hydropower,42.95151515153173,-70668.26666669939
CO,Natural Gas,-4996.5090909086484,10143567.599999124
CO,Nuclear Energy,482.40606060602869,-951370.66666660353
CO,Petroleum,9057.2727272723241,-17556973.999999199
CO,Solar,0.0,0.0
CO,Total Consumption,21749.490909089865,-42137950.599997938
CO,Wood and Waste,792.19393939389397,-1553106.1333332432
CO,Wind,0.0,0.0
CT,Biomass,873.2424242423732,-1705398.6666665655
CT,Coal,-4253.7575757574905,8409429.5333331656
CT,Ethenol,0.0,0.0
CT,Geothermal,0.0,0.0
CT,Hydropower,15.09090909091589,-25361.000000013421
CT,Natural Gas,571.55757575755524,-1063551.3333332925
CT,Nuclear Energy,11628.812121211584,-22860977.533332273
CT,Petroleum,-3792.2787878785425,8052507.4666661816
CT,Solar,0.0,0.0
CT,Total Consumption,5915.9090909087663,-10898750.199999357
CT,Wood and Waste,873.2424242423732,-1705398.6666665655
CT,Wind,0.0,0.0
DC,Biomass,11.703030303029569,-22970.933333331883
DC,Coal,-2384.0666666666029,4718104.3333332073
DC,Ethenol,0.0,0.0
DC,Geothermal,0.0,0.0
DC,Hydropower,-1.3393939393938397,2650.5333333331355
DC,Natural Gas,79.872727272729549,-130016.80000000447
DC,Nuclear Energy,0.0,0.0
DC,Petroleum,-7622.6121212117532,15147082.333332606
DC,Solar,0.0,0.0
DC,Total Consumption,-5924.2363636360997,11873654.999999478
DC,Wood and Waste,11.703030303029569,-22970.933333331883
DC,Wind,0.0,0.0
DE,Biomass,296.92121212119719,-577581.13333330373
DE,Coal,-1537.9999999999511,3061408.1999999029
DE,Ethenol,0.0,0.0
DE,Geothermal,0.0,0.0
DE,Hydropower,0.0,0.0
DE,Natural Gas,-638.30303030300468,1282789.1333332828
DE,Nuclear Energy,0.0,0.0
DE,Petroleum,3447.6484848483606,-6628267.7333330866
DE,Solar,0.0,0.0
DE,Total Consumption,1865.1878787877974,-3439232.6666665059
DE,Wood and Waste,296.92121212119719,-577581.13333330373
DE,Wind,0.0,0.0
FL,Biomass,1851.8969696968531,-3602614.8666664362
FL,Coal,7967.2303030298735,-15584328.733332483
FL,Ethenol,0.0,0.0
FL,Geothermal,0.0,0.0
FL,Hydropower,-37.690909090910033,76996.600000001839
FL,Natural Gas,-735.86666666677218,1776824.5333335414
FL,Nuclear Energy,23014.266666665375,-45355981.933330782
FL,Petroleum,54556.539393937157,-106330884.93332891
FL,Solar,0.0,0.0
FL,Total Consumption,88468.272727268457,-172622604.19999155
FL,Wood and Waste,1851.8969696968531,-3602614.8666664362
FL,Wind,0.0,0.0
GA,Biomass,3315.6545454543616,-6461263.5999996355
GA,Coal,30413.921212119581,-59731382.133330114
GA,Ethenol,0.0,0.0
GA,Geothermal,0.0,0.0
GA,Hydropower,1531.7757575757321,-2984869.5333332829
GA,Natural Gas,-7624.3696969690845,15376481.666665455
GA,Nuclear Energy,7254.2181818177323,-14301210.99999911
GA,Petroleum,20108.67878787798,-39018746.866665073
GA,Solar,0.0,0.0
GA,Total Consumption,58315.533333330706,-113582255.06666145
GA,Wood and Waste,3315.6545454543616,-6461263.5999996355
GA,Wind,0.0,0.0
HI,Biomass,-8.6060606060599252,17471.866666665319
HI,Coal,0.0,0.0
HI,Ethenol,0.0,0.0
HI,Geothermal,0.0,0.0
HI,Hydropower,-15.781818181818373,32114.800000000374
HI,Natural Gas,0.0,0.0
HI,Nuclear Energy,0.0,0.0
HI,Petroleum,4752.0727272725317,-9161922.9999996107
HI,Solar,0.0,0.0
HI,Total Consumption,4719.0787878785914,-9094864.4666662756
HI,Wood and Waste,-8.6060606060599252,17471.866666665319
HI,Wind,0.0,0.0
IA,Biomass,400.86666666664519,-783578.33333329076
IA,Coal,9700.4242424235836,-18995069.866665363
IA,Ethenol,0.0,0.0
IA,Geothermal,0.0,0.0
IA,Hydropower,-141.59393939392996,288708.73333331465
IA,Natural Gas,-11024.272727271949,22093686.999998461
IA,Nuclear Energy,3778.8969696967592,-7447110.0666662492
IA,Petroleum,8378.1272727268479,-16152614.39999916
IA,Solar,0.0,0.0
IA,Total Consumption,11493.315151514629,-21779555.26666563
IA,Wood and Waste,400.86666666664519,-783578.33333329076
IA,Wind,0.0,0.0
ID,Biomass,829.57575757569919,-1624806.3333332178
ID,Coal,325.12121212121485,-630293.73333333875
ID,Ethenol,0.0,0.0
ID,Geothermal,0.0,0.0
ID,Hydropower,2238.0242424241928,-4328663.0666665677
ID,Natural Gas,-355.07878787870368,755350.86666650046
ID,Nuclear Energy,0.0,0.0
ID,Petroleum,4080.6666666664519,-7933793.5333329076
ID,Solar,0.0,0.0
ID,Total Consumption,7947.884848484553,-15387012.133332748
ID,Wood and Waste,829.57575757569919,-1624806.3333332178
ID,Wind,0.0,0.0
IL,Biomass,2620.3939393937767,-5127346.9333330113
IL,Coal,-4514.1515151516605,9776313.666666951
IL,Ethenol,0.0,0.0
IL,Geothermal,0.0,0.0
IL,Hydropower,-32.333333333333655,65244.066666667284
IL,Natural Gas,-5427.4727272724103,11911373.799999373
IL,Nuclear Energy,34608.769696968098,-68119242.46666351
IL,Petroleum,24358.193939392873,-46449000.133331224
IL,Solar,0.0,0.0
IL,Total Consumption,54233.793939391166,-103070004.93332782
IL,Wood and Waste,2620.3939393937767,-5127346.9333330113
IL,Wind,0.0,0.0
IN,Biomass,2445.9999999998513,-4798698.3999997061
IN,Coal,15898.945454544441,-30330849.59999799
IN,Ethenol,0.0,0.0
IN,Geothermal,0.0,0.0
IN,Hydropower,-72.260606060605511,147189.66666666555
IN,Natural Gas,-16560.39393939279,33197923.33333106
IN,Nuclear Energy,0.0,0.0
IN,Petroleum,16108.327272726625,-30963357.59999872
IN,Solar,0.0,0.0
IN,Total Consumption,20266.618181817405,-37546490.999998458
IN,Wood and Waste,2445.9999999998513,-4798698.3999997061
IN,Wind,0.0,0.0
KS,Biomass,428.05454545452557,-839247.59999996063
KS,Coal,16170.866666665706,-31868658.933331437
KS,Ethenol,0.0,0.0
KS,Geothermal,0.0,0.0
KS,Hydropower,-3.0909090909089478,6154.7999999997173
KS,Natural Gas,-10457.042424241641,21203014.866665121
KS,Nuclear Energy,0.0,0.0
KS,Petroleum,15832.27878787794,-30889760.266664986
KS,Solar,0.0,0.0
KS,Total Consumption,22399.121212120135,-43227744.733331203
KS,Wood and Waste,428.05454545452557,-839247.59999996063
KS,Wind,0.0,0.0
KY,Biomass,1718.6969696968822,-3362553.866666493
KY,Coal,8803.6303030299059,-16798349.133332547
KY,Ethenol,0.0,0.0
KY,Geothermal,0.0,0.0
KY,Hydropower,-25.969696969665733,87458.666666604986
KY,Natural Gas,-4435.2303030301218,8993118.9333329741
KY,Nuclear Energy,0.0,0.0
KY,Petroleum,17024.109090908139,-33186158.799998119
KY,Solar,0.0,0.0
KY,Total Consumption,24803.933333332065,-47629038.066664152
KY,Wood and Waste,1718.6969696968822,-3362553.866666493
KY,Wind,0.0,0.0
LA,Biomass,450.45454545452344,-844843.59999995655
LA,Coal,350.06666666664375,-690402.73333328788
LA,Ethenol,0.0,0.0
LA,Geothermal,0.0,0.0
LA,Hydropower,0.0,0.0
LA,Natural Gas,34040.527272725303,-65150930.999996118
LA,Nuclear Energy,0.0,0.0
LA,Petroleum,105672.23636363048,-207338742.5999884
LA,Solar,0.0,0.0
LA,Total Consumption,140963.73939393146,-274869763.53331763
LA,Wood and Waste,450.45454545452344,-844843.59999995655
LA,Wind,0.0,0.0
MA,Biomass,1505.4363636362305,-2916171.5999997365
MA,Coal,-1478.7151515150751,2931119.2666665157
MA,Ethenol,0.0,0.0
MA,Geothermal,0.0,0.0
MA,Hydropower,-554.20606060603473,1099788.6666666155
MA,Natural Gas,598.35757575758862,-1023795.9333333588
MA,Nuclear Energy,5294.7272727270301,-10416262.199999519
MA,Petroleum,-22310.76363636239,45249570.199997537
MA,Solar,0.0,0.0
MA,Total Consumption,-15439.727272726437,32008076.79999835
MA,Wood and Waste,1505.4363636362305,-2916171.5999997365
MA,Wind,0.0,0.0
MD,Biomass,1319.775757575668,-2570976.7333331555
MD,Coal,-8018.3151515150648,16069020.466666495
MD,Ethenol,0.0,0.0
MD,Geothermal,0.0,0.0
MD,Hydropower,46.915151515154918,-71358.466666673383
MD,Natural Gas,-2049.2666666664754,4206643.3333329558
MD,Nuclear Energy,15466.903030302024,-30494407.933331344
MD,Petroleum,2535.8303030307275,-4388748.1333341701
MD,Solar,0.0,0.0
MD,Total Consumption,10621.618181817717,-19820804.199999083
MD,Wood and Waste,1319.775757575668,-2570976.7333331555
MD,Wind,0.0,0.0
ME,Biomass,2045.9272727271496,-4003372.3999997559
ME,Coal,-177.64242424241394,352125.4666666463
ME,Ethenol,0.0,0.0
ME,Geothermal,0.0,0.0
ME,Hydropower,197.09090909087806,-359603.79999993875
ME,Natural Gas,100.26666666666192,-196169.53333332393
ME,Nuclear Energy,7399.9212121208348,-14575644.733332587
ME,Petroleum,-4133.6606060601007,8420038.6666656677
ME,Solar,0.0,0.0
ME,Total Consumption,7477.8303030301549,-14365998.733333042
ME,Wood and Waste,2045.9272727271496,-4003372.3999997559
ME,Wind,0.0,0.0
MI,Biomass,2446.6848484846873,-4788802.1333330134
MI,Coal,-16530.351515150604,33399506.666664861
MI,Ethenol,0.0,0.0
MI,Geothermal,0.0,0.0
MI,Hydropower,-825.46060606056596,1643403.8666665871
MI,Natural Gas,-4634.9939393931272,10016240.933331726
MI,Nuclear Energy,19156.078787877621,-37756174.06666436
MI,Petroleum,17254.018181817501,-32980701.799998656
MI,Solar,0.0,0.0
MI,Total Consumption,19312.66060606021,-35255328.666665889
MI,Wood and Waste,2446.6848484846873,-4788802.1333330134
MI,Wind,0.0,0.0
MN,Biomass,2032.3212121210925,-3983439.7333330968
MN,Coal,10868.793939393125,-21257398.133331727
MN,Ethenol,0.0,0.0
MN,Geothermal,0.0,0.0
MN,Hydropower,-158.67878787876884,322745.26666662906
MN,Natural Gas,-4935.4484848480979,10079849.933332568
MN,Nuclear Energy,15742.527272726487,-31010930.799998444
MN,Petroleum,6042.9636363634718,-11360529.599999672
MN,Solar,0.0,0.0
MN,Total Consumption,31624.799999998435,-61193142.799996912
MN,Wood and Waste,2032.3212121210925,-3983439.7333330968
MN,Wind,0.0,0.0
MO,Biomass,2302.9393939392453,-4517690.9333330393
MO,Coal,27821.418181816749,-54526008.39999716
MO,Ethenol,0.0,0.0
MO,Geothermal,0.0,0.0
MO,Hydropower,-91.890909090881507,192423.19999994547
MO,Natural Gas,-10950.163636363031,22016176.599998802
MO,Nuclear Energy,0.0,0.0
MO,Petroleum,11364.054545453955,-21809134.199998837
MO,Solar,0.0,0.0
MO,Total Consumption,32749.296969695264,-63161924.666663297
MO,Wood and Waste,2302.9393939392453,-4517690.9333330393
MO,Wind,0.0,0.0
MS,Biomass,580.16363636358687,-1111576.9999999022
MS,Coal,4683.4787878785419,-9215524.4666661788
MS,Ethenol,0.0,0.0
MS,Geothermal,0.0,0.0
MS,Hydropower,0.0,0.0
MS,Natural Gas,-21594.212121210869,42923721.933330856
MS,Nuclear Energy,0.0,0.0
MS,Petroleum,24597.278787877516,-48178939.066664152
MS,Solar,0.0,0.0
MS,Total Consumption,8846.8727272723499,-16693895.599999255
MS,Wood and Waste,580.16363636358687,-1111576.9999999022
MS,Wind,0.0,0.0
MT,Biomass,588.27878787874704,-1153870.8666665859
MT,Coal,6625.3999999995567,-13051225.599999122
MT,Ethenol,0.0,0.0
MT,Geothermal,0.0,0.0
MT,Hydropower,2366.6121212119965,-4570765.5333330864
MT,Natural Gas,-2745.272727272562,5501890.7999996729
MT,Nuclear Energy,0.0,0.0
MT,Petroleum,5665.7454545452038,-11030472.599999502
MT,Solar,0.0,0.0
MT,Total Consumption,7000.5030303026842,-13467384.93333265
MT,Wood and Waste,588.27878787874704,-1153870.8666665859
MT,Wind,0.0,0.0
NC,Biomass,4769.3999999996904,-9338606.3999993876
NC,Coal,5944.4666666662724,-11222258.133332552
NC,Ethenol,0.0,0.0
NC,Geothermal,0.0,0.0
NC,Hydropower,1124.957575757664,-2156574.9333335077
NC,Natural Gas,-8715.9999999993925,17340469.999998797
NC,Nuclear Energy,11090.430303029581,-21869374.733331904
NC,Petroleum,11267.624242423753,-21551219.266665697
NC,Solar,0.0,0.0
NC,Total Consumption,30250.278787877265,-58136169.866663657
NC,Wood and Waste,4769.3999999996904,-9338606.3999993876
NC,Wind,0.0,0.0
ND,Biomass,21.521212121210805,-42042.933333330737
ND,Coal,8939.7030303025203,-17562434.533332326
ND,Ethenol,0.0,0.0
ND,Geothermal,0.0,0.0
ND,Hydropower,-308.00606060602394,637970.46666659426
ND,Natural Gas,97.957575757571064,-157549.13333332405
ND,Nuclear Energy,0.0,0.0
ND,Petroleum,955.04242424239521,-1765826.666666609
ND,Solar,0.0,0.0
ND,Total Consumption,9727.7393939388821,-18931925.733332321
ND,Wood and Waste,21.521212121210805,-42042.933333330737
ND,Wind,0.0,0.0
NE,Biomass,256.04848484847201,-502756.73333330802
NE,Coal,5122.7999999996573,-10070714.999999324
NE,Ethenol,0.0,0.0
NE,Geothermal,0.0,0.0
NE,Hydropower,-232.36363636362486,472244.19999997731
NE,Natural Gas,-7461.7636363631373,14939753.199999014
NE,Nuclear Energy,12331.01212121143,-24303624.733331971
NE,Petroleum,4824.4787878785246,-9309417.6666661464
NE,Solar,0.0,0.0
NE,Total Consumption,15096.26060605981,-29277273.466665089
NE,Wood and Waste,256.04848484847201,-502756.73333330802
NE,Wind,0.0,0.0
NH,Biomass,862.46666666661542,-1687846.9333332318
NH,Coal,-376.93939393936893,770203.93333328387
NH,Ethenol,0.0,0.0
NH,Geothermal,0.0,0.0
NH,Hydropower,-2.1515151515160138,17982.266666668369
NH,Natural Gas,107.10303030303075,-203562.33333333419
NH,Nuclear Energy,0.0,0.0
NH,Petroleum,603.52727272724803,-1043243.7999999512
NH,Solar,0.0,0.0
NH,Total Consumption,2056.4727272726263,-3834313.799999801
NH,Wood and Waste,862.46666666661542,-1687846.9333332318
NH,Wind,0.0,0.0
NJ,Biomass,1757.3333333332298,-3433579.4666664619
NJ,Coal,-3667.0727272727986,7312385.400000141
NJ,Ethenol,0.0,0.0
NJ,Geothermal,0.0,0.0
NJ,Hydropower,164.369696969693,-327345.26666665875
NJ,Natural Gas,-9536.7212121207867,19123706.733332492
NJ,Nuclear Energy,4759.0181818178771,-9344688.3999993969
NJ,Petroleum,-19729.406060604866,40362769.666664295
NJ,Solar,0.0,0.0
NJ,Total Consumption,-24495.145454544479,50259669.199998058
NJ,Wood and Waste,1757.3333333332298,-3433579.4666664619
NJ,Wind,0.0,0.0
NM,Biomass,480.2666666666334,-942515.13333326741
NM,Coal,4900.0060606059214,-9540867.4666663911
NM,Ethenol,0.0,0.0
NM,Geothermal,0.0,0.0
NM,Hydropower,5.7030303030285765,-10722.533333329922
NM,Natural Gas,-8417.5757575752978,16889056.333332423
NM,Nuclear Energy,0.0,0.0
NM,Petroleum,7100.6242424239063,-13828394.466666002
NM,Solar,0.0,0.0
NM,Total Consumption,4549.2909090908315,-8375958.3999998448
NM,Wood and Waste,480.2666666666334,-942515.13333326741
NM,Wind,0.0,0.0
NV,Biomass,101.79393939393294,-199684.73333332059
NV,Coal,8147.4787878785764,-16002422.266666245
NV,Ethenol,0.0,0.0
NV,Geothermal,0.0,0.0
NV,Hydropower,16.69090909090907,-15881.999999999956
NV,Natural Gas,1165.7818181818354,-2230571.2000000337
NV,Nuclear Energy,0.0,0.0
NV,Petroleum,5754.3818181815277,-11246409.999999428
NV,Solar,0.0,0.0
NV,Total Consumption,15287.921212120715,-29894654.93333235
NV,Wood and Waste,101.79393939393294,-199684.73333332059
NV,Wind,0.0,0.0
NY,Biomass,3373.3090909088532,-6591941.1999995299
NY,Coal,-22381.296969696908,44567790.066666543
NY,Ethenol,0.0,0.0
NY,Geothermal,0.0,0.0
NY,Hydropower,7.4484848486204367,268289.46666639886
NY,Natural Gas,-17973.903030302099,36137208.333331488
NY,Nuclear Energy,22063.466666665452,-43429563.733330935
NY,Petroleum,-21117.587878786173,44400115.666663289
NY,Solar,0.0,0.0
NY,Total Consumption,-32655.254545453401,68759957.399997741
NY,Wood and Waste,3373.3090909088532,-6591941.1999995299
NY,Wind,0.0,0.0
OH,Biomass,3290.5999999997921,-6444402.9999995884
OH,Coal,14580.854545453505,-27177868.999997944
OH,Ethenol,0.0,0.0
OH,Geothermal,0.0,0.0
OH,Hydropower,-4.7151515151511267,9386.8666666658974
OH,Natural Gas,-27326.375757573802,54991859.73332946
OH,Nuclear Energy,3155.3575757573785,-6223655.1333329435
OH,Petroleum,37503.824242422124,-72822552.266662478
OH,Solar,0.0,0.0
OH,Total Consumption,34490.145454543643,-64111635.799996413
OH,Wood and Waste,3290.5999999997921,-6444402.9999995884
OH,Wind,0.0,0.0
OK,Biomass,1501.1878787877981,-2951070.4666665066
OK,Coal,5435.2060606057257,-10719082.066666005
OK,Ethenol,0.0,0.0
OK,Geothermal,0.0,0.0
OK,Hydropower,304.24848484854323,-577936.33333344851
OK,Natural Gas,25916.090909089344,-50463868.799996898
OK,Nuclear Energy,0.0,0.0
OK,Petroleum,12759.606060605389,-24771508.866665337
OK,Solar,0.0,0.0
OK,Total Consumption,47417.527272724605,-92434536.99999471
OK,Wood and Waste,1501.1878787877981,-2951070.4666665066
OK,Wind,0.0,0.0
OR,Biomass,2570.3030303028604,-5010662.7333329972
OR,Coal,298.74545454543181,-586154.79999995511
OR,Ethenol,0.0,0.0
OR,Geothermal,0.0,0.0
OR,Hydropower,-4009.7333333327756,8251413.6666655643
OR,Natural Gas,-2214.3393939391685,4473267.3333328879
OR,Nuclear Energy,5934.0121212117028,-11700789.933332508
OR,Petroleum,5154.9333333331533,-9849402.2666663099
OR,Solar,0.0,0.0
OR,Total Consumption,10304.224242424052,-19432991.466666289
OR,Wood and Waste,2570.3030303028604,-5010662.7333329972
OR,Wind,0.0,0.0
PA,Biomass,4230.5212121209461,-8288512.9333328055
PA,Coal,-3626.0121212121308,8827268.3333333507
PA,Ethenol,0.0,0.0
PA,Geothermal,0.0,0.0
PA,Hydropower,-186.18181818181981,380755.40000000317
PA,Natural Gas,-15340.890909089967,31046103.199998137
PA,Nuclear Energy,30569.612121210343,-60250499.133329816
PA,Petroleum,12307.13939393874,-22686024.933332037
PA,Solar,0.0,0.0
PA,Total Consumption,32184.709090907021,-59259422.999995902
PA,Wood and Waste,4230.5212121209461,-8288512.9333328055
PA,Wind,0.0,0.0
RI,Biomass,172.06666666665254,-334490.53333330533
RI,Coal,-15.672727272725542,31181.199999996577
RI,Ethenol,0.0,0.0
RI,Geothermal,0.0,0.0
RI,Hydropower,0.12727272727269826,-212.39999999994268
RI,Natural Gas,70.951515151504864,-115992.46666664636
RI,Nuclear Energy,0.0,0.0
RI,Petroleum,-6027.2363636360114,12050456.799999302
RI,Solar,0.0,0.0
RI,Total Consumption,-5627.6969696966535,11296452.066666041
RI,Wood and Waste,172.06666666665254,-334490.53333330533
RI,Wind,0.0,0.0
SC,Biomass,1161.587878787808,-2248300.8666665265
SC,Coal,5753.8848484845457,-11192035.533332735
SC,Ethenol,0.0,0.0
SC,Geothermal,0.0,0.0
SC,Hydropower,660.58787878793748,-1268392.0666667824
SC,Natural Gas,-4343.5757575755988,8719218.5333330184
SC,Nuclear Energy,25689.199999998837,-50595605.399997689
SC,Petroleum,12373.806060605397,-24070729.866665352
SC,Solar,0.0,0.0
SC,Total Consumption,42457.078787876751,-82904146.066662624
SC,Wood and Waste,1161.587878787808,-2248300.8666665265
SC,Wind,0.0,0.0
SD,Biomass,115.95757575756836,-227454.73333331873
SD,Coal,4593.612121211826,-9049939.1333327498
SD,Ethenol,0.0,0.0
SD,Geothermal,0.0,0.0
SD,Hydropower,-734.90909090900777,1519530.1999998356
SD,Natural Gas,-242.81818181820347,512921.40000004263
SD,Nuclear Energy,0.0,0.0
SD,Petroleum,625.65454545452417,-1127782.399999958
SD,Solar,0.0,0.0
SD,Total Consumption,4473.4545454542795,-8600179.3999994751
SD,Wood and Waste,115.95757575756836,-227454.73333331873
SD,Wind,0.0,0.0
TN,Biomass,2513.4484848483326,-4901000.1333330311
TN,Coal,19663.030303029118,-38333103.533330992
TN,Ethenol,0.0,0.0
TN,Geothermal,0.0,0.0
TN,Hydropower,1415.0666666667719,-2685173.3333335407
TN,Natural Gas,-8992.5030303023796,18001243.533332042
TN,Nuclear Energy,0.0,0.0
TN,Petroleum,24002.345454544167,-46892896.599997446
TN,Solar,0.0,0.0
TN,Total Consumption,41114.836363634327,-79711930.19999598
TN,Wood and Waste,2513.4484848483326,-4901000.1333330311
TN,Wind,0.0,0.0
TX,Biomass,2831.5454545452835,-5528177.1999996621
TX,Coal,56528.303030299736,-111407055.73332682
TX,Ethenol,0.0,0.0
TX,Geothermal,0.0,0.0
TX,Hydropower,55.703030303051307,-97307.133333374775
TX,Natural Gas,-34289.999999996005,72044211.399992108
TX,Nuclear Energy,0.0,0.0
TX,Petroleum,199490.36969695904,-390460143.46664566
TX,Solar,0.0,0.0
TX,Total Consumption,227447.4666666562,-440976649.33331263
TX,Wood and Waste,2831.5454545452835,-5528177.1999996621
TX,Wind,0.0,0.0
UT,Biomass,300.24848484846711,-589571.53333329828
UT,Coal,9568.2727272722059,-18781873.999998968
UT,Ethenol,0.0,0.0
UT,Geothermal,0.0,0.0
UT,Hydropower,-220.03636363633041,444346.19999993424
UT,Natural Gas,291.50909090907027,-458779.79999995924
UT,Nuclear Energy,0.0,0.0
UT,Petroleum,5265.5757575755533,-10199282.33333293
UT,Solar,0.0,0.0
UT,Total Consumption,15505.818181817434,-30174732.999998517
UT,Wood and Waste,300.24848484846711,-589571.53333329828
UT,Wind,0.0,0.0
VA,Biomass,2592.9999999998176,-5058388.9999996405
VA,Coal,-6179.5212121212899,12403478.733333485
VA,Ethenol,0.0,0.0
VA,Geothermal,0.0,0.0
VA,Hydropower,257.28484848487176,-496183.53333337925
VA,Natural Gas,-2510.727272727062,5096943.199999583
VA,Nuclear Energy,14069.503030302341,-27713890.133331973
VA,Petroleum,11040.593939393766,-20949250.133332986
VA,Solar,0.0,0.0
VA,Total Consumption,21863.133333332262,-41775679.866664544
VA,Wood and Waste,2592.9999999998176,-5058388.9999996405
VA,Wind,0.0,0.0
VT,Biomass,673.05454545450095,-1320990.799999912
VT,Coal,-185.7454545454458,367902.59999998269
VT,Ethenol,0.0,0.0
VT,Geothermal,0.0,0.0
VT,Hydropower,138.14545454545015,-263078.5999999913
VT,Natural Gas,117.97575757575711,-229092.53333333239
VT,Nuclear Energy,5057.6424242421808,-9962988.4666661844
VT,Petroleum,72.139393939374216,-67483.533333294385
VT,Solar,0.0,0.0
VT,Total Consumption,6546.2666666663126,-12796722.133332634
VT,Wood and Waste,673.05454545450095,-1320990.799999912
VT,Wind,0.0,0.0
WA,Biomass,1616.9515151513997,-3122213.6666664388
WA,Coal,10826.484848484326,-21315740.733332299
WA,Ethenol,0.0,0.0
WA,Geothermal,0.0,0.0
WA,Hydropower,14396.68484848423,-27612652.733332109
WA,Natural Gas,-2952.9272727269295,5998263.7999993209
WA,Nuclear Energy,1342.5090909090491,-2613418.1999999173
WA,Petroleum,11683.727272726717,-22504937.999998897
WA,Solar,0.0,0.0
WA,Total Consumption,38530.381818180154,-74292913.19999671
WA,Wood and Waste,1616.9515151513997,-3122213.6666664388
WA,Wind,0.0,0.0
WI,Biomass,3494.5636363634235,-6850766.5999995777
WI,Coal,-6002.8666666667468,12166909.133333489
WI,Ethenol,0.0,0.0
WI,Geothermal,0.0,0.0
WI,Hydropower,-76.296969696940025,172699.06666660807
WI,Natural Gas,2179.6424242424464,-3945623.6666667103
WI,Nuclear Energy,13519.993939393438,-26612932.133332338
WI,Petroleum,8804.3212121206816,-16835811.733332284
WI,Solar,0.0,0.0
WI,Total Consumption,25413.921212119752,-48756292.533330448
WI,Wood and Waste,3494.5636363634235,-6850766.5999995777
WI,Wind,0.0,0.0
WV,Biomass,1000.3818181817554,-1961679.3999998758
WV,Coal,23846.42424242332,-46309594.066664852
WV,Ethenol,0.0,0.0
WV,Geothermal,0.0,0.0
WV,Hydropower,-105.52121212119371,219698.73333329699
WV,Natural Gas,-5435.3454545451013,10905514.199999301
WV,Nuclear Energy,0.0,0.0
WV,Petroleum,9830.9878787873349,-19215709.666665595
WV,Solar,0.0,0.0
WV,Total Consumption,30137.309090907878,-58323449.599997595
WV,Wood and Waste,1000.3818181817554,-1961679.3999998758
WV,Wind,0.0,0.0
WY,Biomass,146.68484848483874,-287801.93333331402
WY,Coal,24461.381818180322,-48154120.999997042
WY,Ethenol,0.0,0.0
WY,Geothermal,0.0,0.0
