State,Source,coef,intercept
DC,Biomass,-1.8060606060605768,3648.0060606060024
DC,Coal,246.93333333329502,-462172.13333325804
DC,Ethenol,0.0,0.0
DC,Geothermal,0.0,0.0
DC,Hydropower,-4.9999999999998428,9856.5999999996893
DC,Natural Gas,1326.8848484848072,-2588860.2848484037
DC,Nuclear Energy,0.0,0.0
DC,Petroleum,7588.0909090906953,-14824523.29090867
DC,Solar,0.0,0.0
DC,Total Consumption,9751.6848484845723,-19007162.68484794
DC,Wood and Waste,-1.8060606060605768,3648.0060606060024
DC,Wind,0.0,0.0
DE,Biomass,206.35757575756909,-399693.55757574446
DE,Coal,2916.1515151514395,-5697396.9515150022
DE,Ethenol,0.0,0.0
DE,Geothermal,0.0,0.0
DE,Hydropower,0.12727272727272848,-249.72727272727511
DE,Natural Gas,1877.933333333285,-3671048.1333332388
DE,Nuclear Energy,0.0,0.0
DE,Petroleum,2130.1818181817557,-4055191.1818180592
DE,Solar,0.0,0.0
DE,Total Consumption,7337.1090909088889,-14223273.109090509
DE,Wood and Waste,206.35757575756909,-399693.55757574446
DE,Wind,0.0,0.0
FL,Biomass,1849.7696969696415,-3595550.7696968601
FL,Coal,9286.8121212118549,-18181759.812120687
FL,Ethenol,0.0,0.0
FL,Geothermal,0.0,0.0
FL,Hydropower,0.024242424241716624,2812.9757575771464
FL,Natural Gas,18804.715151514549,-36733488.515150331
FL,Nuclear Energy,0.0,0.0
FL,Petroleum,38023.024242423213,-73908751.624240398
FL,Solar,0.0,0.0
FL,Total Consumption,69814.115151513135,-136012288.51514754
FL,Wood and Waste,1849.7696969696415,-3595550.7696968601
FL,Wind,0.0,0.0
GA,Biomass,337.43030303029565,-590545.03030301572
GA,Coal,14306.424242423862,-27965006.024241671
GA,Ethenol,0.0,0.0
GA,Geothermal,0.0,0.0
GA,Hydropower,1133.6848484848153,-2194662.4848484197
GA,Natural Gas,14954.387878787404,-29144524.587877847
GA,Nuclear Energy,0.0,0.0
GA,Petroleum,25271.430303029574,-49255526.430301592
GA,Solar,0.0,0.0
GA,Total Consumption,56340.78787878625,-109740809.5878756
GA,Wood and Waste,337.43030303029565,-590545.03030301572
GA,Wind,0.0,0.0
HI,Biomass,74.903030303027947,-146905.90303029839
HI,Coal,0.0,0.0
HI,Ethenol,0.0,0.0
HI,Geothermal,0.0,0.0
HI,Hydropower,115.47878787878474,-226096.07878787263
HI,Natural Gas,0.0,0.0
HI,Nuclear Energy,0.0,0.0
HI,Petroleum,10270.375757575446,-20040318.775756959
HI,Solar,0.0,0.0
HI,Total Consumption,10535.66060606029,-20560226.660605438
HI,Wood and Waste,74.903030303027947,-146905.90303029839
HI,Wind,0.0,0.0
IA,Biomass,8.1636363636352129,-10120.363636361377
IA,Coal,1711.442424242387,-3243762.0424241689
IA,Ethenol,0.0,0.0
IA,Geothermal,0.0,0.0
IA,Hydropower,-17.515151515147661,43418.315151507573
IA,Natural Gas,13267.278787878377,-25814263.678787068
IA,Nuclear Energy,0.0,0.0
IA,Petroleum,8081.151515151264,-15568923.751514656
IA,Solar,0.0,0.0
IA,Total Consumption,23058.684848484179,-44603771.884847164
IA,Wood and Waste,8.1636363636352129,-10120.363636361377
IA,Wind,0.0,0.0
ID,Biomass,-71.999999999999446,152125.99999999889
ID,Coal,-802.76969696967114,1592274.5696969186
ID,Ethenol,0.0,0.0
ID,Geothermal,0.0,0.0
ID,Hydropower,849.92727272726313,-1603100.727272708
ID,Natural Gas,2221.9757575757012,-4332125.175757465
ID,Nuclear Energy,0.0,0.0
ID,Petroleum,4043.8969696968607,-7855052.6969694812
ID,Solar,0.0,0.0
ID,Total Consumption,6169.0303030301566,-11893752.030302741
ID,Wood and Waste,-71.999999999999446,152125.99999999889
ID,Wind,0.0,0.0
IL,Biomass,1027.3030303029989,-1984185.303030241
IL,Coal,16801.436363635981,-32034491.836362883
IL,Ethenol,0.0,0.0
IL,Geothermal,0.0,0.0
IL,Hydropower,-31.793939393938807,64340.993939392778
IL,Natural Gas,65930.078787876817,-128729125.47878399
IL,Nuclear Energy,471.40606060606422,-915843.00606061309
IL,Petroleum,36379.987878786778,-70248099.587876633
IL,Solar,0.0,0.0
IL,Total Consumption,121605.72121211776,-235831589.52120528
IL,Wood and Waste,1027.3030303029989,-1984185.303030241
IL,Wind,0.0,0.0
IN,Biomass,-6.0969696969712697,35068.09696970004
IN,Coal,25332.654545453825,-48884944.054544024
IN,Ethenol,0.0,0.0
IN,Geothermal,0.0,0.0
IN,Hydropower,595.5939393939185,-1167794.3939393528
IN,Natural Gas,32384.59999999902,-63263614.599998064
IN,Nuclear Energy,0.0,0.0
IN,Petroleum,13154.787878787531,-25201163.587878097
IN,Solar,0.0,0.0
