State,Source,coef,intercept
MD,Petroleum,1545.169773203703,-2551439.9952098979
MD,Solar,13.536153992757889,-26751.18101772467
MD,Total Consumption,8028.537030684196,-14812109.941083791
MD,Wood and Waste,-22.798132266059973,76267.434190972592
MD,Wind,17.089498761197035,-33785.789289117922
ME,Biomass,2189.3367638650871,-4266247.3332698494
ME,Coal,-38.208309510192571,83091.751286441999
ME,Ethenol,58.120297312751006,-114864.97061177991
ME,Geothermal,0.83209453020774971,-1644.1780064799175
ME,Hydropower,248.56070135315801,-461321.75916397444
ME,Natural Gas,1634.4480274442769,-3224914.376888427
ME,Nuclear Energy,-188.76104440633915,398649.88878726691
ME,Petroleum,565.5352010672583,-896804.49173492379
ME,Solar,4.5696969696970253,-9012.6289562290676
ME,Total Consumption,6672.4573661140148,-12776508.613341052
ME,Wood and Waste,2131.2186392224339,-4151386.6601486998
ME,Wind,66.805298265676441,-132053.85463439592
MI,Biomass,2023.6641890604374,-3938562.2078648559
MI,Coal,-685.63914617882131,2132184.5527731176
MI,Ethenol,555.9393939394015,-1097150.0875421027
MI,Geothermal,78.256946826759204,-154489.33227876466
MI,Hydropower,-66.324757004001299,146368.64830696711
MI,Natural Gas,5678.0959786544172,-10474888.994930334
MI,Nuclear Energy,6952.2957499524218,-13647777.414687898
MI,Petroleum,882.80163903177049,-837654.03001068695
MI,Solar,14.378197064989696,-28372.51069182426
MI,Total Consumption,16812.476882027779,-30566553.196518555
MI,Wood and Waste,1282.0598818372519,-2474546.529343775
MI,Wind,96.948808843149294,-191665.29024839765
MN,Biomass,2341.5924528302189,-4588749.6668064911
MN,Coal,4631.2373165618874,-8938026.9108316712
MN,Ethenol,552.94595006671216,-1090507.8149927091
MN,Geothermal,16.100590813798576,-31782.694021981253
MN,Hydropower,-48.885344006099629,106428.01364589472
MN,Natural Gas,3100.0453592529125,-5835757.4024522081
MN,Nuclear Energy,2845.0044215742546,-5558718.931605407
MN,Petroleum,4832.7225462169126,-9045989.4121339731
MN,Solar,8.8159710310654642,-17365.05608284118
MN,Total Consumption,19996.445664189221,-38357710.497097082
MN,Wood and Waste,903.17762530971083,-1749557.6304555188
MN,Wind,813.68877453784239,-1607682.9913601649
MO,Biomass,398.92734896131958,-761387.78982277273
MO,Coal,13026.174042310009,-25353630.40171551
MO,Ethenol,323.23091290261567,-638276.00477734231
MO,Geothermal,5.2526014865638224,-10369.033593799777
MO,Hydropower,101.82633886030114,-189097.79992376606
MO,Natural Gas,-2119.5420621307931,4516575.6397561543
MO,Nuclear Energy,2639.2617876882323,-5193149.9671686022
MO,Petroleum,4904.8535544120623,-9131993.5673210472
MO,Solar,4.5787688202782881,-9025.7983355568958
MO,Total Consumption,19258.234572136593,-36691988.607178979
MO,Wood and Waste,-121.0463884124253,265590.68761831999
MO,Wind,94.717667238423175,-187224.57189505364
MS,Biomass,818.23121783877559,-1570918.7957182101
MS,Coal,3477.00331618071,-6820894.4950003903
MS,Ethenol,123.37518582047048,-243849.0658916239
MS,Geothermal,15.36012959786566,-30328.17522393792
MS,Hydropower,0.0,0.0
MS,Natural Gas,2397.2532113588745,-4472890.4673273694
MS,Nuclear Energy,2816.4601867734277,-5544097.4388031941
MS,Petroleum,5124.2657899752403,-9816836.9732673001
MS,Solar,0.45164856108252921,-891.29245918303718
MS,Total Consumption,15446.052677720711,-29785870.459107015
MS,Wood and Waste,673.65199161426449,-1285163.7554158105
MS,Wind,0.0,0.0
MT,Biomass,169.05706117781793,-324091.88906677248
MT,Coal,4585.0364398704487,-9002153.7581730206
MT,Ethenol,38.659195730894396,-76381.86268979212
MT,Geothermal,7.3416047265104778,-14478.931122546403
MT,Hydropower,391.74701734323793,-678883.83884123119
MT,Natural Gas,-19.133371450355995,103704.22016390995
MT,Nuclear Energy,0.0,0.0
MT,Petroleum,1133.5566990661393,-2100509.2345467377
MT,Solar,0.44433009338670232,-878.01358236453621
MT,Total Consumption,2946.4554983800381,-5500640.6623467617
