State,Source,coef,intercept
CO,Natural Gas,9439.0787878781393,-18529075.84242294
CO,Nuclear Energy,0.0,0.0
CO,Petroleum,9918.0121212112954,-19409178.57575592
CO,Solar,9.5030303030296626,-18748.793939392654
CO,Total Consumption,24059.175757573867,-46919635.448481053
CO,Wood and Waste,-57.539393939377383,125939.52121208818
CO,Wind,0.0,0.0
CT,Biomass,2137.2363636362056,-4223414.9272724101
CT,Coal,-1265.9212121210439,2561563.3575754208
CT,Ethenol,11.618181818184295,-22895.763636368571
CT,Geothermal,0.27272727272724201,-543.45454545448388
CT,Hydropower,-48.284848484856589,101079.23030304641
CT,Natural Gas,4355.7636363633756,-8554091.072726747
CT,Nuclear Energy,-16611.109090907888,33268906.981815778
CT,Petroleum,-41.824242424628736,496106.95151592209
CT,Solar,24.484848484846072,-48686.23030302547
CT,Total Consumption,-9312.1393939389982,19377493.921211325
CT,Wood and Waste,2125.6242424240813,-4200531.1515148291
CT,Wind,0.0,0.0
DC,Biomass,-8.2060606060549173,17912.787878776526
DC,Coal,-177.07272727271086,354081.05454542179
DC,Ethenol,-0.12727272727269684,254.14545454539376
DC,Geothermal,0.0,0.0
DC,Hydropower,0.0,0.0
DC,Natural Gas,286.84242424243575,-539655.11515153782
DC,Nuclear Energy,0.0,0.0
DC,Petroleum,-435.79999999997284,904725.79999994533
DC,Solar,0.096969696969683938,-193.2060606060345
DC,Total Consumption,-95.799999999890971,378011.39999978244
DC,Wood and Waste,-8.0787878787822276,17658.642424231144
DC,Wind,0.0,0.0
DE,Biomass,40.854545454547029,-79446.690909094017
DE,Coal,-1940.6363636361893,3922294.7272723778
DE,Ethenol,0.0,0.0
DE,Geothermal,3.1030303030300468,-6119.7939393934248
DE,Hydropower,0.0,0.0
DE,Natural Gas,1459.4363636362905,-2862325.3272725805
DE,Nuclear Energy,0.0,0.0
DE,Petroleum,-1149.1939393937701,2430536.6121208733
DE,Solar,-0.72727272727264247,1476.7454545452852
DE,Total Consumption,-1546.309090908816,3326969.5818176321
DE,Wood and Waste,40.854545454547029,-79446.690909094017
DE,Wind,0.0,0.0
FL,Biomass,-131.50303030274159,447751.99393881799
FL,Coal,13618.230303029119,-26471471.939391568
FL,Ethenol,-86.957575757566644,173800.28484846663
FL,Geothermal,95.866666666658105,-189503.86666664944
FL,Hydropower,-52.375757575740522,106716.64848481442
FL,Natural Gas,30148.096969694303,-59664329.006055266
FL,Nuclear Energy,9520.5393939383885,-18716150.321210109
FL,Petroleum,29329.987878784461,-56847435.024235591
FL,Solar,530.49696969694207,-1028631.6060605507
FL,Total Consumption,82927.848484840797,-161915325.10301492
FL,Wood and Waste,-44.533333333054038,273927.73333277635
FL,Wind,0.0,0.0
GA,Biomass,2979.7575757572836,-5744747.6848478997
GA,Coal,15154.860606058117,-29518725.4787829
GA,Ethenol,-87.115151515145683,173974.96969695794
GA,Geothermal,3.5939393939390554,-7115.6121212114431
GA,Hydropower,-858.64242424236932,1757586.1151514049
GA,Natural Gas,5207.2060606058603,-10025832.387878384
GA,Nuclear Energy,7447.0545454540106,-14550101.490908017
GA,Petroleum,25123.787878785264,-49212349.82423719
GA,Solar,13.333333333332105,-26433.733333330874
GA,Total Consumption,58050.67272726637,-113072395.05453271
GA,Wood and Waste,3066.8363636360664,-5918649.9272721298
GA,Wind,0.0,0.0
HI,Biomass,-1193.9393939392887,2402433.5212119105
HI,Coal,2183.1939393938019,-4340724.2121209353
HI,Ethenol,0.0,0.0
HI,Geothermal,315.76969696967268,-628251.46060601191
HI,Hydropower,62.987878787872674,-124640.02424241201
HI,Natural Gas,-16.424242424241847,35624.151515150348
HI,Nuclear Energy,0.0,0.0
HI,Petroleum,-6138.7272727270083,12495192.945454014
HI,Solar,47.890909090905666,-94371.818181811308
HI,Total Consumption,-5949.7818181815064,12181024.836363012
HI,Wood and Waste,-1193.9393939392887,2402433.5212119105
HI,Wind,-16.593939393937738,33328.212121208802
IA,Biomass,611.66666666668391,-1148639.8666667007
IA,Coal,11252.078787877626,-22071157.042421911
IA,Ethenol,259.35757575756566,-512147.08484846447
IA,Geothermal,31.763636363633243,-63180.072727266466
IA,Hydropower,-5.7818181818096441,21013.036363619332
IA,Natural Gas,2017.218181818319,-3778241.5636366354
IA,Nuclear Energy,516.87878787885631,-991973.04242437857
IA,Petroleum,11571.478787877768,-22724816.642422199
IA,Solar,6.6199693242880162e-15,9.3999999999867985
IA,Total Consumption,25375.484848482949,-49472342.430299222
IA,Wood and Waste,-1061.2848484847511,2159672.8303028345
IA,Wind,182.1090909090704,-362882.38181814086
ID,Biomass,441.84242424237971,-855289.31515142589
ID,Coal,-409.61212121207353,826056.1757574802
ID,Ethenol,-72.448484848479623,144677.10303029252
ID,Geothermal,39.860606060601476,-78895.478787869608
ID,Hydropower,7406.5939393930748,-14661730.212119481
ID,Natural Gas,3119.85454545431,-6160727.4909086181
ID,Nuclear Energy,0.0,0.0
ID,Petroleum,5115.9818181813162,-10066176.43636263
ID,Solar,-9.9278416796916637e-18,2.0000000000000204
ID,Total Consumption,16167.321212119568,-31874201.357572459
ID,Wood and Waste,525.24848484843369,-1022117.7030302004
ID,Wind,0.0,0.0
IL,Biomass,-2252.3818181815509,4588977.4363631019
IL,Coal,29940.060606057719,-58868257.678782098
IL,Ethenol,691.00606060600876,-1363127.1878786839
IL,Geothermal,15.387878787877503,-30350.424242421672
IL,Hydropower,-20.30303030303094,41808.993939395194
IL,Natural Gas,7006.1212121216395,-12931445.557576606
IL,Nuclear Energy,-10526.575757574506,21735231.648482345
IL,Petroleum,20699.472727270291,-40137106.854540579
IL,Solar,17.50909090908905,-34814.981818178094
IL,Total Consumption,42975.296969693736,-81765589.606054112
IL,Wood and Waste,-2594.9999999997685,5233494.9999995362
IL,Wind,0.0,0.0
IN,Biomass,-2063.9393939391971,4164479.5212117271
IN,Coal,16207.454545452099,-30958117.690904196
IN,Ethenol,92.933333333331177,-179317.93333332901
IN,Geothermal,56.872727272722081,-112706.05454544415
IN,Hydropower,8.7272727272714423,-12644.345454542883
IN,Natural Gas,12060.884848484093,-23531070.230301518
IN,Nuclear Energy,0.0,0.0
IN,Petroleum,5157.3090909083085,-9469700.9818166178
IN,Solar,2.8909090909088384,-5741.0181818176761
IN,Total Consumption,29481.2909090873,-55994003.218174599
IN,Wood and Waste,-2041.8424242422409,4110815.5151511477
IN,Wind,0.0,0.0
KS,Biomass,-566.54545454539118,1142099.5090907824
KS,Coal,7200.1454545448214,-14063217.509089639
KS,Ethenol,-35.254545454542743,70753.690909085461
KS,Geothermal,24.127272727270537,-47979.745454541066
KS,Hydropower,2.0969696969690141,-4070.8060606046965
KS,Natural Gas,-5562.8848484838381,11451265.830301011
KS,Nuclear Energy,2847.2727272722741,-5589780.2545445468
KS,Petroleum,1849.5272727265892,-3312700.5454531801
KS,Solar,-0.19999999999996979,435.99999999993969
KS,Total Consumption,5242.4363636357293,-9314153.527271457
KS,Wood and Waste,-515.79393939388331,1038931.2121211
KS,Wind,-0.054545454545441928,109.0909090908839
KY,Biomass,-1099.6060606059405,2209985.7878785473
KY,Coal,22426.95151514962,-43826300.696965896
KY,Ethenol,-367.87878787875587,735159.64242417831
KY,Geothermal,41.660606060602106,-82700.478787870859
KY,Hydropower,-743.99999999983754,1518691.9999996752
KY,Natural Gas,4457.6909090907047,-8671492.2181814071
KY,Nuclear Energy,0.0,0.0
KY,Petroleum,10483.963636362563,-20368792.872725122
KY,Solar,0.054545454545461322,-104.89090909092256
KY,Total Consumption,34467.036363633604,-67010582.327267177
KY,Wood and Waste,-731.79999999991185,1474971.3999998232
KY,Wind,0.0,0.0
LA,Biomass,2563.6060606059036,-4980463.9878784725
LA,Coal,1158.2363636363566,-2089878.7272727119
LA,Ethenol,-67.642424242411352,135370.51515148938
LA,Geothermal,37.369696969693301,-74283.860606053262
LA,Hydropower,307.79999999998569,-604647.19999997132
LA,Natural Gas,6885.3030303020996,-12065113.593937531
LA,Nuclear Energy,1844.0727272723316,-3530871.8545446643
LA,Petroleum,37647.678787876597,-73267012.64241983
LA,Solar,0.52727272727275343,-979.74545454550616
LA,Total Consumption,53008.151515147707,-101593619.29696207
LA,Wood and Waste,2631.1999999998302,-5115738.1999996593
LA,Wind,0.0,0.0
MA,Biomass,389.23636363642413,-717428.32727284753
MA,Coal,244.2060606060106,-375996.18787868787
MA,Ethenol,0.0,0.0
MA,Geothermal,23.254545454543344,-46266.490909086686
MA,Hydropower,-157.1333333333429,324013.13333335228
MA,Natural Gas,11066.878787878377,-21717573.042423408
MA,Nuclear Energy,316.5878787877221,-582354.82424211141
MA,Petroleum,-9080.1454545452507,18845961.909090497
MA,Solar,2.0606060606060019,-3902.2787878786689
MA,Total Consumption,3194.1818181815238,-4990974.4363630461
MA,Wood and Waste,389.23636363642413,-717428.32727284753
MA,Wind,0.0,0.0
MD,Biomass,1324.8484848483895,-2609341.9030301115
MD,Coal,4219.2969696962437,-8133374.4060591552
MD,Ethenol,33.987878787875268,-67672.024242417203
MD,Geothermal,4.1757575757572321,-8237.2484848477961
MD,Hydropower,-344.98787878791137,706488.42424248904
MD,Natural Gas,2948.430303030108,-5685500.7393935462
MD,Nuclear Energy,9670.0303030304422,-19172190.539394211
MD,Petroleum,5600.9151515144094,-10656675.369695488
MD,Solar,0.93939393939391169,-1825.1212121211558
MD,Total Consumption,24748.515151513395,-48170034.969693452
MD,Wood and Waste,1290.8787878786952,-2541706.0424240567
MD,Wind,0.0,0.0
ME,Biomass,543.86666666677138,-964483.0666668748
ME,Coal,-1276.981818181579,2560167.8363631582
ME,Ethenol,0.0,0.0
ME,Geothermal,0.27272727272724201,-543.45454545448388
ME,Hydropower,-116.9757575757983,271260.24848492962
ME,Natural Gas,200.17575757574414,-393661.84848482162
ME,Nuclear Energy,-7829.0606060595164,15650868.078785701
ME,Petroleum,2649.9757575753883,-5037225.8484841101
ME,Solar,4.4242424242420979,-8715.3515151508582
ME,Total Consumption,-5280.4363636352509,11113183.527270503
ME,Wood and Waste,543.86666666677138,-964483.0666668748
ME,Wind,0.0,0.0
MI,Biomass,1076.8909090909056,-2054826.2181818101
MI,Coal,8707.3878787864851,-16586912.024239635
MI,Ethenol,-313.15151515146727,628676.89696960128
MI,Geothermal,61.169696969691408,-121179.46060604946
MI,Hydropower,-308.86060606054957,633072.07878776593
MI,Natural Gas,6462.4787878788047,-11933756.242424274
MI,Nuclear Energy,-9290.0303030288942,18749863.539391119
MI,Petroleum,17906.87272727094,-34780876.654541872
MI,Solar,5.6787878787873964,-11072.642424241456
MI,Total Consumption,25698.581818180068,-48160719.236360118
MI,Wood and Waste,1390.1454545454037,-2683708.5090908068
MI,Wind,0.0,0.0
MN,Biomass,3197.6484848482555,-6309478.703029844
MN,Coal,5021.4181818174748,-9683308.5636349488
MN,Ethenol,1801.0303030301657,-3580918.3393936637
MN,Geothermal,8.2545454545447683,-16281.090909089535
MN,Hydropower,117.27878787880904,-222883.24242428452
MN,Natural Gas,6470.7818181815828,-12569705.436363162
MN,Nuclear Energy,388.96363636354266,-649138.27272708551
MN,Petroleum,18057.842424240964,-35431486.115148589
MN,Solar,1.4242424242423941,-2483.5515151514537
MN,Total Consumption,35769.806060603165,-69818574.187872976
MN,Wood and Waste,343.87272727273779,-633149.65454547526
MN,Wind,361.29090909086818,-719741.2181817363
MO,Biomass,-813.41212121202659,1640411.9757573861
MO,Coal,22703.260606057906,-44693477.478782468
MO,Ethenol,-187.04848484846255,374852.30303025857
MO,Geothermal,2.5878787878785743,-5104.6242424238144
MO,Hydropower,-11.569696969796757,42567.460606259629
MO,Natural Gas,3384.1030303030129,-6481077.1939393552
MO,Nuclear Energy,-99.587878787669865,290583.42424200755
MO,Petroleum,21646.472727270582,-42509585.854541168
MO,Solar,-3.3333333333329329,6806.3333333325318
MO,Total Consumption,45995.109090904494,-90068463.98180899
MO,Wood and Waste,-626.36363636356475,1265559.6727271292
MO,Wind,0.0,0.0
MS,Biomass,-2512.2363636359596,5095237.3272719188
MS,Coal,5067.7757575751184,-9996688.6484835688
MS,Ethenol,-9.3454545454517408,18743.10909090349
MS,Geothermal,26.775757575754938,-53286.248484843214
MS,Hydropower,0.0,0.0
MS,Natural Gas,4206.0181818176861,-8121060.5636353716
MS,Nuclear Energy,1546.5818181818731,-2992414.2363637439
MS,Petroleum,9519.4303030294668,-18569661.539392263
MS,Solar,0.87272727272720119,-1733.0545454544022
MS,Total Consumption,15342.98181818069,-29544369.636361368
MS,Wood and Waste,-2502.8909090905076,5076494.2181810159
MS,Wind,0.0,0.0
MT,Biomass,425.97575757573514,-835826.44848480332
MT,Coal,-430.09696969683102,1033052.2060603292
MT,Ethenol,-1.0484848484845639,2120.3030303024611
MT,Geothermal,8.1818181818172615,-16177.63636363452
MT,Hydropower,3649.7818181814137,-7164469.8363628266
MT,Natural Gas,2330.9151515149701,-4593526.7696966063
MT,Nuclear Energy,0.0,0.0
MT,Petroleum,3700.296969696572,-7226934.0060598087
MT,Solar,0.1999999999999916,-397.59999999998308
MT,Total Consumption,5265.4666666662015,-10131030.866665734
MT,Wood and Waste,434.73939393937002,-853403.721212073
MT,Wind,-0.030303030303024996,60.539393939383316
NC,Biomass,1970.4484848482482,-3826515.5030298294
NC,Coal,22143.806060604307,-43488136.587875269
NC,Ethenol,398.78181818178183,-793982.43636356352
NC,Geothermal,7.0303030303024547,-13866.539393938241
NC,Hydropower,-1909.0969696968521,3866631.2060603704
NC,Natural Gas,7024.5999999994692,-13808638.599998936
NC,Nuclear Energy,15452.181818180377,-30490498.636360753
NC,Petroleum,21263.448484846445,-41613021.503026217
NC,Solar,-1.3333333333331454,2822.333333332957
NC,Total Consumption,67921.515151509011,-133197703.16968466
NC,Wood and Waste,1571.648484848281,-3032496.9030298954
NC,Wind,0.0,0.0
ND,Biomass,22.260606060609614,-40673.078787885854
ND,Coal,2949.6060606059232,-5486463.5878785094
ND,Ethenol,0.81212121212379407,-1160.5757575809068
ND,Geothermal,15.563636363634977,-30894.472727269942
ND,Hydropower,1559.5272727271381,-3087541.3454542751
ND,Natural Gas,2621.7878787877171,-5182144.4242420997
ND,Nuclear Energy,0.0,0.0
ND,Petroleum,782.76969696966853,-1444482.2606060035
ND,Solar,0.14545454545453027,-289.70909090906054
ND,Total Consumption,7999.6545454540619,-15365547.890908116
ND,Wood and Waste,47.181818181815409,-91898.436363630768
ND,Wind,0.0,0.0
NE,Biomass,2439.303030302789,-4848788.9939389108
NE,Coal,7253.0666666659927,-14294575.266665317
NE,Ethenol,-147.76969696967916,296988.66060602496
NE,Geothermal,27.284848484845973,-54229.630303025275
NE,Hydropower,878.56363636353922,-1738212.0727270781
NE,Natural Gas,2478.2909090907474,-4820175.2181814946
NE,Nuclear Energy,2265.2787878785748,-4432038.4424238158
NE,Petroleum,5753.1454545447914,-11255250.109089583
NE,Solar,0.88484848484841805,-1751.630303030169
NE,Total Consumption,21181.842424240382,-41609087.915147424
NE,Wood and Waste,233.79393939391994,-461055.21212117316
NE,Wind,0.0,0.0
NH,Biomass,-220.10909090908183,464997.1818181636
NH,Coal,659.73333333330697,-1279603.3333332802
NH,Ethenol,0.0,0.0
NH,Geothermal,0.27272727272724201,-543.45454545448388
NH,Hydropower,-135.4484848485132,286290.70303035947
NH,Natural Gas,717.83030303025487,-1413369.3393938427
NH,Nuclear Energy,3637.33939393942,-7173629.3212121716
NH,Petroleum,2259.3999999995899,-4350346.9999991804
NH,Solar,1.6303030303028703,-3217.5393939390729
NH,Total Consumption,6700.5393939389369,-13004424.921211205
NH,Wood and Waste,-220.10909090908183,464997.1818181636
NH,Wind,0.0,0.0
NJ,Biomass,1073.6484848485266,-2103551.9030303853
NJ,Coal,3121.5393939388546,-6148385.1212110426
NJ,Ethenol,114.98787878786833,-228876.82424240327
NJ,Geothermal,3.5696969696966683,-7040.6606060600025
NJ,Hydropower,-10.266666666667142,20678.866666667607
NJ,Natural Gas,28034.072727271665,-55251204.654543318
NJ,Nuclear Energy,-1581.163636363993,3379296.6727279834
NJ,Petroleum,2238.2303030301337,-3331398.7393935989
NJ,Solar,24.01212121211918,-47416.575757571678
NJ,Total Consumption,33977.266666664676,-65592525.866662666
NJ,Wood and Waste,958.63636363641638,-1874626.9272728316
NJ,Wind,0.0,0.0
NM,Biomass,102.03030303028778,-197471.13939390887
NM,Coal,4382.4424242416771,-8465038.1151500214
NM,Ethenol,120.45454545452546,-238951.69090905093
NM,Geothermal,33.654545454541811,-66928.090909083607
NM,Hydropower,4.1757575757612839,-5836.6484848558766
NM,Natural Gas,1179.2303030298376,-2119572.3393930104
NM,Nuclear Energy,0.0,0.0
NM,Petroleum,801.73333333339667,-1375570.1333334588
NM,Solar,-7.3393939393928722,15216.12121211908
NM,Total Consumption,6638.9272727260814,-12495024.145452162
NM,Wood and Waste,22.545454545454618,-40872.109090909216
NM,Wind,0.0,0.0
NV,Biomass,252.04242424239749,-498526.71515146154
NV,Coal,529.4060606061305,-881746.98787892656
NV,Ethenol,98.872727272713362,-196513.65454542675
NV,Geothermal,727.00606060604605,-1435089.9878787587
NV,Hydropower,1135.0969696968784,-2240653.4060604232
NV,Natural Gas,11152.76969696864,-22134369.260603946
NV,Nuclear Energy,0.0,0.0
NV,Petroleum,6942.3878787873327,-13645508.624241332
NV,Solar,40.10909090908676,-79807.981818173503
NV,Total Consumption,21030.860606058908,-41414229.678784467
NV,Wood and Waste,153.16969696968403,-302013.06060603471
NV,Wind,0.0,0.0
NY,Biomass,9245.6606060597314,-18309516.478786126
NY,Coal,-3625.8606060603929,7561650.0787874525
NY,Ethenol,217.36363636361773,-432574.47272723541
NY,Geothermal,26.563636363633936,-52800.672727267854
NY,Hydropower,-1041.1878787878086,2365581.2242422835
NY,Natural Gas,52192.648484844234,-102955709.30302182
NY,Nuclear Energy,11904.551515150813,-23437479.696968291
NY,Petroleum,-25701.660606060359,52815762.678787373
NY,Solar,36.89696969696638,-73174.606060599413
NY,Total Consumption,52283.254545448435,-100395167.09089684
NY,Wood and Waste,9028.2787878779345,-17876905.842422534
NY,Wind,0.0,0.0
OH,Biomass,763.27272727271134,-1440954.6545454224
OH,Coal,-840.65454545470891,3090669.8909094171
OH,Ethenol,834.13333333327023,-1649633.3333332071
OH,Geothermal,48.060606060601586,-95325.278787869829
OH,Hydropower,359.96969696966067,-714939.26060598786
OH,Natural Gas,12336.345454545175,-23734694.709090337
OH,Nuclear Energy,5238.6242424239508,-10301363.951514566
OH,Petroleum,23379.539393936888,-45473776.121207103
OH,Solar,8.6060606060596427,-17121.787878785952
OH,Total Consumption,42506.115151511724,-81025899.36969012
OH,Wood and Waste,378.21818181817309,-688760.16363634588
OH,Wind,0.0,0.0
OK,Biomass,516.48484848480928,-1006550.0303029517
OK,Coal,9370.1454545450797,-18341230.509090152
OK,Ethenol,0.0,0.0
OK,Geothermal,0.12727272727271211,-252.54545454542423
OK,Hydropower,382.35151515142263,-732408.69696951215
OK,Natural Gas,-4518.8060606060817,9598979.3878788259
OK,Nuclear Energy,0.0,0.0
OK,Petroleum,4360.8727272724955,-8240239.4545449885
OK,Solar,-1.5757575757574045,3229.6484848481414
OK,Total Consumption,10626.084848484061,-19725022.230301451
OK,Wood and Waste,516.48484848480928,-1006550.0303029517
OK,Wind,0.0,0.0
OR,Biomass,-917.53333333331432,1879173.9333332945
OR,Coal,200.12121212141858,-368897.15757616924
OR,Ethenol,0.078787878792328458,548.55757574870108
OR,Geothermal,21.660606060603673,-42753.47878787401
OR,Hydropower,7957.448484847142,-15459843.703027621
OR,Natural Gas,14965.630303028896,-29680772.539391123
OR,Nuclear Energy,-5604.4181818182115,11190741.363636417
OR,Petroleum,3380.2181818179793,-6374893.1636359571
OR,Solar,41.866666666663164,-83003.266666659649
OR,Total Consumption,19182.387878785114,-37170518.224236891
OR,Wood and Waste,-917.65454545453201,1878709.8909090634
OR,Wind,54.969696969690325,-109528.66060604733
PA,Biomass,3215.3939393938322,-6328221.0121209947
PA,Coal,2969.3454545451045,-4445038.9090902088
PA,Ethenol,345.89696969695063,-687862.20606056775
PA,Geothermal,33.115151515148604,-65704.969696963861
PA,Hydropower,-398.12727272729256,818929.7454545846
PA,Natural Gas,3055.4363636365388,-5376026.7272730749
PA,Nuclear Energy,13031.618181817283,-25323190.363634564
PA,Petroleum,6021.5333333324215,-10693330.333331509
PA,Solar,6.733333333332939,-12939.333333332541
PA,Total Consumption,31150.484848482618,-57753827.430298544
PA,Wood and Waste,2869.5393939393043,-5640443.3212119406
PA,Wind,0.0,0.0
RI,Biomass,-25.933333333324203,56365.133333315105
RI,Coal,-7.9999999999995337,16038.599999999064
RI,Ethenol,0.0,0.0
RI,Geothermal,0.27272727272724201,-543.45454545448388
RI,Hydropower,-3.5272727272723476,7128.3454545446957
RI,Natural Gas,7698.2363636362034,-15251013.727272399
RI,Nuclear Energy,0.0,0.0
RI,Petroleum,-499.1575757575726,1095667.6848484783
RI,Solar,-0.43636363636352155,911.32727272704335
RI,Total Consumption,7135.521212121067,-14019080.957575461
RI,Wood and Waste,-25.933333333324203,56365.133333315105
RI,Wind,0.0,0.0
SC,Biomass,2353.4666666665194,-4608961.0666663712
SC,Coal,12192.096969695838,-23983862.406058334
SC,Ethenol,-27.969696969700454,55836.860606067537
SC,Geothermal,4.7272727272723376,-9324.9454545446733
SC,Hydropower,-840.35151515146151,1707450.4969695893
SC,Natural Gas,3720.5575757572565,-7269706.6848478448
SC,Nuclear Energy,6389.1757575750462,-12261148.848483423
SC,Petroleum,7851.8848484840237,-15247826.430301379
SC,Solar,1.1575757575756294,-2290.2848484845917
SC,Total Consumption,34026.1818181786,-66284631.23635719
SC,Wood and Waste,2381.43636363622,-4664797.927272439
SC,Wind,0.0,0.0
SD,Biomass,59.406060606067456,-114293.78787880151
SD,Coal,856.12121212115619,-1668678.5575756454
SD,Ethenol,78.666666666669315,-155467.86666667188
SD,Geothermal,29.296969696966908,-58168.006060600477
SD,Hydropower,5014.2787878783447,-9944844.2424233556
SD,Natural Gas,1278.0363636362781,-2516980.1272725556
SD,Nuclear Energy,0.0,0.0
SD,Petroleum,1457.9030303028176,-2797958.1939389687
SD,Solar,0.0,0.0
SD,Total Consumption,8699.7515151507341,-17106825.696968131
SD,Wood and Waste,-73.957575757566531,149565.08484846636
SD,Wind,0.0,0.0
TN,Biomass,-1708.0363636361367,3464987.3272722727
TN,Coal,8657.7515151505922,-16631367.696967851
TN,Ethenol,-272.25454545451754,544169.49090903497
TN,Geothermal,1.5212121212120011,-3000.757575757335
TN,Hydropower,-864.03030303007881,1829121.9393934915
TN,Natural Gas,7284.9575757570401,-14264992.484847413
TN,Nuclear Energy,19556.52121211898,-38816258.957571283
TN,Petroleum,17161.036363634488,-33620817.527268969
TN,Solar,0.072727272727283396,-83.654545454566659
TN,Total Consumption,48466.733333328419,-94748998.7333235
TN,Wood and Waste,-1350.8060606058712,2749243.5878784088
TN,Wind,0.0,0.0
TX,Biomass,-785.87878787866566,1666864.6424239976
TX,Coal,24197.327272725026,-46841183.145450041
TX,Ethenol,374.72727272722034,-744608.74545444048
TX,Geothermal,34.090909090906095,-67613.218181812161
TX,Hydropower,-1177.5636363634819,2366163.0727269645
TX,Natural Gas,58895.872727265822,-113434378.25453165
TX,Nuclear Energy,29259.115151512811,-58057285.969692282
TX,Petroleum,147480.4303030163,-288818615.73936582
TX,Solar,21.254545454543798,-41912.090909087587
TX,Total Consumption,257395.63030300534,-502072834.93934375
TX,Wood and Waste,-1157.4545454543702,2405180.2909087399
TX,Wind,253.70909090906341,-505445.78181812679
UT,Biomass,228.3151515151271,-451255.16969692078
UT,Coal,3182.539393938885,-5977293.5212111035
UT,Ethenol,90.624242424230246,-180542.35151512714
UT,Geothermal,-0.27878787878290706,2756.2424242325078
UT,Hydropower,979.59393939385438,-1944252.6121210421
UT,Natural Gas,5490.1696969692912,-10794964.860605249
UT,Nuclear Energy,0.0,0.0
UT,Petroleum,7565.4181818175239,-14864911.163635043
UT,Solar,1.4545454545453396,-2853.8909090906782
UT,Total Consumption,17675.527272725609,-34484030.345451206
UT,Wood and Waste,137.69090909089675,-270713.01818179339
UT,Wind,0.0,0.0
VA,Biomass,2826.2424242422699,-5528274.915151204
VA,Coal,9630.5575757568386,-18806830.884847008
VA,Ethenol,258.33939393936305,-513611.1212120594
