State,Source,coef,intercept
MT,Nuclear Energy,0.0,0.0
MT,Petroleum,-1560.4787878788218,3239231.0545455213
MT,Solar,0.0,0.0
MT,Total Consumption,702.99393939367565,-1050732.0727267487
MT,Wood and Waste,512.65454545451269,-1002766.5454544803
MT,Wind,0.0060606060606078083,-11.927272727276193
NC,Biomass,1078.1333333333143,-2052929.3999999617
NC,Coal,-11685.284848483849,23769197.18181619
NC,Ethenol,-4.4727272727238168,9002.7272727204108
NC,Geothermal,6.0545454545447903,-12004.145454544134
NC,Hydropower,-102.53939393942056,253525.52727278002
NC,Natural Gas,849.48484848466114,-1535657.3818178095
NC,Nuclear Energy,30964.618181815647,-61256925.381813124
NC,Petroleum,19171.496969694763,-37350783.636359245
NC,Solar,8.6727272727263198,-17195.127272725378
NC,Total Consumption,41368.72727272327,-80255617.472719297
NC,Wood and Waste,1082.5636363636145,-2061847.8363635922
NC,Wind,0.0,0.0
ND,Biomass,253.21818181816559,-498703.98181814951
ND,Coal,25004.151515149453,-49353690.38181407
ND,Ethenol,56.054545454540126,-111014.74545453483
ND,Geothermal,3.5454545454541564,-7029.4545454537702
ND,Hydropower,-727.15151515145044,1466314.781818053
ND,Natural Gas,54.393939394007006,-78723.672727406869
ND,Nuclear Energy,0.0,0.0
ND,Petroleum,-1264.5515151514103,2630581.3818179728
ND,Solar,0.0,0.0
ND,Total Consumption,23427.024242422372,-46043570.909087189
ND,Wood and Waste,47.363636363633908,-91304.836363631446
ND,Wind,0.0,0.0
NE,Biomass,444.15757575754645,-873341.70909085043
NE,Coal,4393.1878787875494,-8605215.3454538882
NE,Ethenol,269.92727272725523,-534242.27272723778
NE,Geothermal,3.0545454545451203,-6056.1454545447878
NE,Hydropower,141.1757575757394,-265945.09090905468
NE,Natural Gas,-4189.6181818180112,8440640.7818178404
NE,Nuclear Energy,1424.9515151513908,-2755064.3818179332
NE,Petroleum,3020.7575757572163,-5800725.3090901934
NE,Solar,0.490909090909037,-973.30909090898365
NE,Total Consumption,5565.3757575750369,-10508321.690907659
NE,Wood and Waste,57.290909090909018,-107398.90909090891
NE,Wind,0.0,0.0
NH,Biomass,526.75151515146081,-1022013.1818180734
NH,Coal,560.10303030299281,-1081006.1636362886
NH,Ethenol,-0.46666666666659296,927.1999999998535
NH,Geothermal,0.0,0.0
NH,Hydropower,-22.187878787847747,56711.945454483852
NH,Natural Gas,445.81212121208063,-873473.65454537363
NH,Nuclear Energy,0.0,0.0
NH,Petroleum,6390.1454545446268,-12539997.654543808
NH,Solar,1.4727272727271112,-2919.9272727269513
NH,Total Consumption,8428.8484848475018,-16484711.818179863
NH,Wood and Waste,527.21818181812705,-1022940.3818180729
NH,Wind,0.0,0.0
NJ,Biomass,-1941.4121212118621,3902077.0545449383
NJ,Coal,1901.5393939393834,-3689018.527272705
NJ,Ethenol,-0.6787878787877718,1348.6545454543323
NJ,Geothermal,3.0545454545451203,-6056.1454545447878
NJ,Hydropower,-9.9393939393875446,17105.727272714572
NJ,Natural Gas,8254.9939393936183,-15973973.672726626
NJ,Nuclear Energy,18872.575757574046,-37294996.890905686
NJ,Petroleum,8476.2484848470085,-15589994.01817888
NJ,Solar,19.145454545452441,-37959.054545450359
NJ,Total Consumption,33634.793939390955,-64770738.472721316
NJ,Wood and Waste,-1940.7333333330739,3900728.399999484
NJ,Wind,0.0,0.0
NM,Biomass,129.62424242425899,-249606.90909094189
NM,Coal,7890.6727272722883,-15413192.52727185
NM,Ethenol,175.74545454543775,-348221.45454542106
NM,Geothermal,6.2181818181811366,-12328.581818180461
NM,Hydropower,127.56363636362238,-251862.63636360856
NM,Natural Gas,-4536.8181818181438,9189945.5818181038
NM,Nuclear Energy,0.0,0.0
NM,Petroleum,-946.11515151505546,2076321.818181627
NM,Solar,30.709090909087536,-60885.890909084199
NM,Total Consumption,2728.0181818178849,-4766515.9818175901
NM,Wood and Waste,-149.581818181779,303314.61818174034
NM,Wind,0.0,0.0
NV,Biomass,-65.896969696946968,134394.43636359117
NV,Coal,7690.2121212117318,-15116813.654544674
NV,Ethenol,57.793939393932931,-114540.87272725986
NV,Geothermal,454.2545454544956,-900635.34545444627
NV,Hydropower,217.7333333334397,-400111.80000021099
NV,Natural Gas,-1523.5212121211507,3074744.1454544221
NV,Nuclear Energy,0.0,0.0
NV,Petroleum,3865.8242424236764,-7526356.1090897834
NV,Solar,2.8909090909087745,-5731.70909090846
NV,Total Consumption,10575.569696968898,-20606055.363634769
NV,Wood and Waste,-123.72121212118297,248995.54545448752
NV,Wind,0.0,0.0
NY,Biomass,-2972.8242424238069,6028374.3090900434
NY,Coal,3668.6545454539514,-6977938.9454533635
NY,Ethenol,0.0,0.0
NY,Geothermal,2.7272727272724291,-5407.2727272721322
NY,Hydropower,-498.66666666659728,1265851.1999998619
NY,Natural Gas,8154.0484848478754,-15392060.018180605
NY,Nuclear Energy,8000.321212120266,-15656848.745452665
NY,Petroleum,-8614.0666666702546,18904575.600007113
NY,Solar,13.799999999998485,-27360.799999996991
NY,Total Consumption,4781.1696969649665,-5832440.3636269737
NY,Wood and Waste,-2972.8242424238069,6028374.3090900434
NY,Wind,0.0,0.0
OH,Biomass,926.52121212128429,-1718432.7454546881
OH,Coal,-2374.9212121222913,6146596.9454566864
OH,Ethenol,1120.133333333237,-2218434.5999998082
OH,Geothermal,17.127272727270846,-33957.672727268982
OH,Hydropower,226.73333333331846,-448695.79999997042
OH,Natural Gas,-9120.2545454545216,18916534.545454491
OH,Nuclear Energy,7957.1636363629495,-15737926.236362264
OH,Petroleum,-14587.903030303329,30085428.763636939
OH,Solar,0.98181818181807401,-1946.6181818179673
OH,Total Consumption,-16449.848484850376,36323890.618185557
OH,Wood and Waste,-615.43030303011028,1334724.0363632531
OH,Wind,0.0,0.0
OK,Biomass,942.3393939393261,-1854602.5272725918
OK,Coal,14812.890909090389,-29180819.309089862
OK,Ethenol,-61.55757575756342,122441.10909088455
OK,Geothermal,0.054545454545448555,-108.14545454544263
OK,Hydropower,1469.44242424239,-2891395.8909090213
OK,Natural Gas,-14204.018181817368,28835274.181816552
OK,Nuclear Energy,0.0,0.0
OK,Petroleum,-2569.1636363632269,5537527.6363628209
OK,Solar,4.7999999999994722,-9516.7999999989479
OK,Total Consumption,1398.636363636889,-1418147.1636374048
OK,Wood and Waste,1003.8484848484047,-1976947.4181816583
OK,Wind,0.0,0.0
OR,Biomass,1409.9575757575333,-2699357.7090908233
OR,Coal,-1640.054545454343,3264479.9454541425
OR,Ethenol,-0.7212121212119742,1434.3454545451623
OR,Geothermal,20.72727272727046,-41095.272727268217
OR,Hydropower,1050.0121212133881,-1677767.8545479684
OR,Natural Gas,2377.9393939390907,-4636228.7272721231
OR,Nuclear Energy,227.15757575753889,-391664.50909083581
OR,Petroleum,1971.2969696966595,-3579564.8363630194
OR,Solar,15.54545454545284,-30821.45454545115
OR,Total Consumption,6842.5393939400919,-12491378.127274105
OR,Wood and Waste,1410.6787878787447,-2700792.0545453685
OR,Wind,0.0,0.0
PA,Biomass,-6230.8363636355343,12486287.563634716
PA,Coal,-7132.7757575774085,15583894.690912362
PA,Ethenol,0.0,0.0
PA,Geothermal,9.0545454545444599,-17952.145454543479
PA,Hydropower,219.43636363639376,-423424.36363642325
PA,Natural Gas,-11423.51515151481,23371645.418181136
PA,Nuclear Energy,36318.569696966384,-71799486.16362977
PA,Petroleum,3874.1090909066202,-6387756.6909041842
PA,Solar,23.618181818179227,-46826.98181817666
PA,Total Consumption,9426.8242424188738,-14747331.109080248
PA,Wood and Waste,-6230.8363636355343,12486287.563634716
PA,Wind,0.0,0.0
RI,Biomass,-456.67272727268949,911519.32727265207
RI,Coal,213.55151515149163,-423086.58181813493
RI,Ethenol,-0.16969696969694295,337.16363636358307
RI,Geothermal,0.0,0.0
RI,Hydropower,0.17575757575761827,-333.49090909099345
RI,Natural Gas,617.46666666662338,-1194260.7999999139
RI,Nuclear Energy,0.0,0.0
RI,Petroleum,3477.1636363632038,-6792907.6363627752
RI,Solar,1.6363636363634568,-3244.3636363632791
RI,Total Consumption,3396.6484848480613,-6590794.218180974
RI,Wood and Waste,-456.50303030299261,911182.16363628849
RI,Wind,0.0,0.0
SC,Biomass,5065.999999999478,-9997182.5999989603
SC,Coal,5953.7515151509588,-11546466.981817074
SC,Ethenol,72.515151515144751,-143629.2181818047
SC,Geothermal,4.036363636363193,-8002.7636363627544
SC,Hydropower,-1320.9454545453732,2643359.454545293
SC,Natural Gas,-2632.1090909091695,5338850.4909092449
SC,Nuclear Energy,33723.557575754363,-66619769.709084518
SC,Petroleum,6534.6121212112002,-12617346.454543626
SC,Solar,0.76363636363628007,-1514.0363636361969
SC,Total Consumption,52395.630303024562,-102805183.03635222
SC,Wood and Waste,4993.4484848479669,-9853481.2181807868
SC,Wind,0.0,0.0
SD,Biomass,152.85454545453447,-299291.14545452356
SD,Coal,-930.53939393930727,1878780.5272725546
SD,Ethenol,64.781818181813307,-128246.01818180848
SD,Geothermal,7.0909090909083128,-14058.90909090754
SD,Hydropower,-736.94545454540537,1518929.6545453568
SD,Natural Gas,103.10909090908383,-180568.89090907681
SD,Nuclear Energy,0.0,0.0
SD,Petroleum,1139.5393939391909,-2162416.7272723233
SD,Solar,0.0,0.0
SD,Total Consumption,-160.55757575766879,538273.90909109369
SD,Wood and Waste,39.551515151514387,-74854.581818180275
SD,Wind,0.0,0.0
TN,Biomass,2676.8242424241394,-5223198.509090703
TN,Coal,6498.2666666656442,-12326281.599997969
TN,Ethenol,584.11515151509809,-1157032.2181817119
TN,Geothermal,1.3090909090907654,-2595.4909090906235
TN,Hydropower,-661.88484848478288,1397491.3818180512
TN,Natural Gas,-860.31515151530687,1920311.2181821256
TN,Nuclear Energy,1840.0848484858341,-3575086.7818201366
TN,Petroleum,9409.8060606050494,-18151080.327270713
TN,Solar,3.2181818181814656,-6380.5818181811155
TN,Total Consumption,21219.969696968354,-40469102.163633682
TN,Wood and Waste,1728.5454545454306,-3345249.254545406
TN,Wind,0.0,0.0
TX,Biomass,6142.9696969691777,-12109535.16363533
TX,Coal,61402.624242420366,-120780404.10908319
TX,Ethenol,362.91515151512618,-718343.41818176769
TX,Geothermal,10.799999999998814,-21412.799999997638
TX,Hydropower,840.44848484840816,-1653789.8181816651
TX,Natural Gas,-37682.630303032725,78429900.436368421
TX,Nuclear Energy,7472.1515151506946,-14813892.381816546
TX,Petroleum,43294.345454537463,-81582354.054529563
TX,Solar,19.418181818179693,-38499.781818177595
TX,Total Consumption,87639.660606044476,-164672723.87269521
TX,Wood and Waste,5776.6181818176892,-11384392.781817202
TX,Wind,0.0,0.0
UT,Biomass,-210.64242424237904,423447.69090900104
UT,Coal,20850.606060603834,-41158108.327268295
UT,Ethenol,-0.32727272727211432,677.27272727151046
UT,Geothermal,287.23030303027429,-569100.43636357912
UT,Hydropower,-238.41212121206308,483252.85454533913
UT,Natural Gas,-196.87878787883352,506652.85454554495
UT,Nuclear Energy,0.0,0.0
UT,Petroleum,1610.8545454540711,-3013711.7454536022
UT,Solar,1.9090909090906998,-3785.0909090904929
UT,Total Consumption,21894.024242421627,-42907904.5090857
UT,Wood and Waste,-210.31515151510689,422770.41818172944
UT,Wind,0.0,0.0
VA,Biomass,1185.7030303030053,-2268554.7636363134
VA,Coal,14458.393939392869,-28392317.472725138
VA,Ethenol,368.3818181817856,-729587.21818175318
VA,Geothermal,5.2363636363630617,-10381.963636362494
VA,Hydropower,-782.38787878778544,1559521.3454543597
